,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,108.0,1.0,1.0,2024-09-08,MIA,,JAX,"W, 20-17",,2,1,7,7.0,0,50.0,3.5,0,0,0,,0,0,0,0,0,0,20,28.2,0,0.0,0,0.0
1,2.0,109.0,2.0,2.0,2024-09-12,MIA,,BUF,"L, 10-31",,7,6,53,8.8,0,85.7,7.6,0,0,0,,0,0,0,0,0,0,32,42.1,0,0.0,0,0.0
2,3.0,110.0,3.0,3.0,2024-09-22,MIA,@,SEA,"L, 3-24",,3,2,18,9.0,0,66.7,6.0,0,0,0,,0,0,0,0,0,0,23,37.7,0,0.0,0,0.0
3,4.0,111.0,4.0,4.0,2024-09-30,MIA,,TEN,"L, 12-31",,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,25,41.7,0,0.0,0,0.0
4,5.0,112.0,5.0,5.0,2024-10-06,MIA,@,NWE,"W, 15-10",,8,5,62,12.4,0,62.5,7.8,1,-1,0,-1.0,0,0,0,0,0,0,32,41.0,0,0.0,0,0.0
5,6.0,113.0,6.0,7.0,2024-10-20,MIA,@,IND,"L, 10-16",,7,7,96,13.7,1,100.0,13.7,0,0,0,,0,0,0,0,0,0,34,49.3,0,0.0,0,0.0
6,7.0,114.0,7.0,8.0,2024-10-27,MIA,,ARI,"L, 27-28",*,6,4,20,5.0,0,66.7,3.3,0,0,0,,0,0,0,0,0,0,43,66.2,0,0.0,0,0.0
7,8.0,115.0,8.0,9.0,2024-11-03,MIA,@,BUF,"L, 27-30",*,6,5,46,9.2,0,83.3,7.7,0,0,0,,0,0,0,0,0,0,42,68.9,0,0.0,0,0.0
8,9.0,116.0,9.0,10.0,2024-11-11,MIA,@,LAR,"W, 23-15",,4,3,45,15.0,0,75.0,11.3,0,0,0,,0,0,0,0,0,0,23,43.4,0,0.0,1,3.6
9,10.0,117.0,10.0,11.0,2024-11-17,MIA,,LVR,"W, 34-19",,8,6,101,16.8,2,75.0,12.6,0,0,0,,0,0,0,0,0,0,55,80.9,0,0.0,0,0.0
10,11.0,118.0,11.0,12.0,2024-11-24,MIA,,NWE,"W, 34-15",*,11,9,87,9.7,1,81.8,7.9,1,0,0,0.0,0,0,0,0,0,0,47,69.1,0,0.0,0,0.0
11,12.0,119.0,12.0,13.0,2024-11-28,MIA,@,GNB,"L, 17-30",*,11,10,113,11.3,0,90.9,10.3,0,0,0,,1,0,0,0,0,0,51,71.8,0,0.0,0,0.0
12,13.0,120.0,13.0,14.0,2024-12-08,MIA,,NYJ,"W, 32-26 (OT)",,4,3,44,14.7,1,75.0,11.0,0,0,0,,0,0,0,0,0,0,46,63.9,0,0.0,0,0.0
13,14.0,121.0,14.0,15.0,2024-12-15,MIA,@,HOU,"L, 12-20",,11,9,48,5.3,1,81.8,4.4,0,0,0,,0,0,0,0,0,0,45,66.2,0,0.0,0,0.0
14,15.0,122.0,15.0,16.0,2024-12-22,MIA,,SFO,"W, 29-17",*,6,6,62,10.3,0,100.0,10.3,0,0,0,,0,0,0,0,0,0,37,55.2,0,0.0,0,0.0
15,16.0,123.0,16.0,17.0,2024-12-29,MIA,@,CLE,"W, 20-3",,4,3,26,8.7,1,75.0,6.5,0,0,0,,0,0,0,0,0,0,29,48.3,0,0.0,0,0.0
16,17.0,124.0,17.0,18.0,2025-01-05,MIA,@,NYJ,"L, 20-32",*,12,9,56,6.2,1,75.0,4.7,0,0,0,,1,1,0,0,0,0,42,60.0,0,0.0,0,0.0
17,,,,,,,,,8-9,,111,88,884,10.0,8,79.3,8.0,2,-1,0,-0.5,2,1,0,0,0,0,626,55.0,0,0.0,1,0.2
