,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,8.0,1.0,1.0,2020-09-13,MIA,@,NWE,"L, 11-21",,9,40,0,4.4,4,4,26,6.5,0,100.0,6.5,0,0,0,0,0,0,39,62.9,0,0.0,4,21.1
1,2.0,9.0,2.0,2.0,2020-09-20,MIA,,BUF,"L, 28-31",,7,46,0,6.6,7,6,36,6.0,0,85.7,5.1,0,0,0,0,0,0,49,65.3,0,0.0,4,13.3
2,3.0,10.0,3.0,3.0,2020-09-24,MIA,@,JAX,"W, 31-13",*,22,66,0,3.0,5,5,29,5.8,0,100.0,5.8,0,0,0,0,0,0,46,75.4,0,0.0,3,13.0
3,4.0,11.0,4.0,4.0,2020-10-04,MIA,,SEA,"L, 23-31",*,10,40,0,4.0,4,3,22,7.3,0,75.0,5.5,0,0,0,0,0,0,46,64.8,0,0.0,6,23.1
4,5.0,12.0,5.0,5.0,2020-10-11,MIA,@,SFO,"W, 43-17",*,16,57,1,3.6,5,5,34,6.8,0,100.0,6.8,0,0,0,0,0,0,42,62.7,0,0.0,0,0.0
5,6.0,13.0,6.0,6.0,2020-10-18,MIA,,NYJ,"W, 24-0",*,18,91,0,5.1,4,4,35,8.8,0,100.0,8.8,0,0,0,0,0,0,39,69.6,0,0.0,0,0.0
6,7.0,14.0,7.0,8.0,2020-11-01,MIA,,LAR,"W, 28-17",*,18,47,1,2.6,6,3,16,5.3,0,50.0,2.7,1,1,0,0,0,0,43,87.8,0,0.0,0,0.0
7,7.0,,8.0,9.0,2020-11-08,MIA,@,ARI,"W, 34-31",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
8,7.0,,9.0,10.0,2020-11-15,MIA,,LAC,"W, 29-21",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
9,7.0,,10.0,11.0,2020-11-22,MIA,@,DEN,"L, 13-20",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
10,7.0,,11.0,12.0,2020-11-29,MIA,@,NYJ,"W, 20-3",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
11,8.0,15.0,12.0,13.0,2020-12-06,MIA,,CIN,"W, 19-7",*,21,90,0,4.3,2,2,51,25.5,0,100.0,25.5,1,1,0,0,0,0,50,71.4,0,0.0,0,0.0
12,8.0,,13.0,14.0,2020-12-13,MIA,,KAN,"L, 27-33",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
13,8.0,,14.0,15.0,2020-12-20,MIA,,NWE,"W, 22-12",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
14,9.0,16.0,15.0,16.0,2020-12-26,MIA,@,LVR,"W, 26-25",,14,87,0,6.2,5,5,82,16.4,2,100.0,16.4,0,0,0,0,0,0,48,76.2,0,0.0,0,0.0
15,10.0,17.0,16.0,17.0,2021-01-03,MIA,@,BUF,"L, 26-56",*,7,20,1,2.9,5,4,57,14.3,0,80.0,11.4,0,0,0,0,0,0,51,61.4,0,0.0,0,0.0
16,,,,,,,,,6-4,,142,584,3,4.1,47,41,388,9.5,2,87.2,8.3,2,2,0,0,0,0,453,68.9,0,0.0,17,5.8
