,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,26.0,1.0,1.0,2020-09-13,TAM,@,NOR,"L, 23-34",*,17,66,0,3.9,3,2,16,8.0,0,66.7,5.3,0,0,0,0,0,0,33,47.1,0,0.0,0,0.0
1,2.0,27.0,2.0,2.0,2020-09-20,TAM,,CAR,"W, 31-17",*,7,23,1,3.3,2,2,4,2.0,0,100.0,2.0,0,0,0,0,0,0,21,34.4,0,0.0,0,0.0
2,3.0,28.0,3.0,3.0,2020-09-27,TAM,@,DEN,"W, 28-10",*,13,53,0,4.1,4,2,20,10.0,0,50.0,5.0,0,0,0,0,0,0,35,51.5,0,0.0,0,0.0
3,4.0,29.0,4.0,4.0,2020-10-04,TAM,,LAC,"W, 38-31",*,20,111,0,5.6,9,6,17,2.8,0,66.7,1.9,0,0,0,0,0,0,49,64.5,0,0.0,0,0.0
4,5.0,30.0,5.0,5.0,2020-10-08,TAM,@,CHI,"L, 19-20",*,17,106,0,6.2,5,3,19,6.3,0,60.0,3.8,0,0,0,0,0,0,49,69.0,0,0.0,0,0.0
5,6.0,31.0,6.0,6.0,2020-10-18,TAM,,GNB,"W, 38-10",*,23,113,2,4.9,2,2,8,4.0,0,100.0,4.0,0,0,0,0,0,0,36,56.3,0,0.0,0,0.0
6,7.0,32.0,7.0,7.0,2020-10-25,TAM,@,LVR,"W, 45-20",*,13,34,1,2.6,2,1,2,2.0,0,50.0,1.0,0,0,0,0,0,0,31,43.1,0,0.0,0,0.0
7,8.0,33.0,8.0,8.0,2020-11-02,TAM,@,NYG,"W, 25-23",*,7,23,0,3.3,4,4,23,5.8,0,100.0,5.8,1,1,0,0,0,0,17,24.3,0,0.0,0,0.0
8,9.0,34.0,9.0,9.0,2020-11-08,TAM,,NOR,"L, 3-38",*,3,9,0,3.0,4,3,9,3.0,0,75.0,2.3,0,0,0,0,0,0,16,32.0,0,0.0,0,0.0
9,10.0,35.0,10.0,10.0,2020-11-15,TAM,@,CAR,"W, 46-23",*,23,192,1,8.3,2,1,6,6.0,0,50.0,3.0,1,1,0,0,0,0,47,58.8,0,0.0,0,0.0
10,11.0,36.0,11.0,11.0,2020-11-23,TAM,,LAR,"L, 24-27",*,10,24,0,2.4,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,25,36.2,0,0.0,0,0.0
11,12.0,37.0,12.0,12.0,2020-11-29,TAM,,KAN,"L, 24-27",*,9,66,0,7.3,2,1,37,37.0,1,50.0,18.5,0,0,0,0,0,0,21,35.6,0,0.0,0,0.0
12,13.0,38.0,13.0,14.0,2020-12-13,TAM,,MIN,"W, 26-14",*,18,80,1,4.4,2,1,4,4.0,0,50.0,2.0,0,0,0,0,0,0,34,66.7,0,0.0,0,0.0
13,13.0,,14.0,15.0,2020-12-20,TAM,@,ATL,"W, 31-27",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
14,13.0,,15.0,16.0,2020-12-26,TAM,@,DET,"W, 47-7",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
15,14.0,39.0,16.0,17.0,2021-01-03,TAM,,ATL,"W, 44-27",,12,78,1,6.5,0,0,0,,0,,,0,0,0,0,0,0,36,53.7,0,0.0,0,0.0
16,,,,,,,,,9-5,,192,978,7,5.1,42,28,165,5.9,1,66.7,3.9,2,2,0,0,0,0,450,48.5,0,0.0,0,0.0
